time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
6.80574699,29.97853665,19.99999763,3,0.17597694,0,0,-1.04634188,0,0,3.77463539,0,0,-3.7959845,0,0,0.99858896,0,-0.05310451,0,0,0.38032652,0,0,0,0,0,0,0,0,0,0,0,0,0
6.82574699,29.98185193,19.99999763,3,0.15579986,0,0,-0.97162957,0,0,3.6955302,0,0,-4.11564238,0,0,0.99878197,0,-0.04934137,0,0,0.3729294,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84574699,29.9847785,19.99999763,3,0.13710078,0,0,-0.89856374,0,0,3.60996521,0,0,-4.4419735,0,0,0.99895727,0,-0.04565504,0,0,0.36480317,0,0,0,0,0,0,0,0,0,0,0,0,0
6.86574699,29.98734558,19.99999763,3,0.11984547,0,0,-0.82727492,0,0,3.51780643,0,0,-4.77502976,0,0,0.99911538,0,-0.04205295,0,0,0.35593659,0,0,0,0,0,0,0,0,0,0,0,0,0
6.88574699,29.9895817,19.99999763,3,0.10399705,0,0,-0.75789634,0,0,3.41891884,0,0,-5.1148631,0,0,0.99925696,0,-0.03854263,0,0,0.34631888,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90574699,29.99151458,19.99999763,3,0.08951597,0,0,-0.69056393,0,0,3.31316638,0,0,-5.46152543,0,0,0.99938269,0,-0.03513174,0,0,0.33593966,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92574699,29.99317117,19.99999763,3,0.07635993,0,0,-0.62541636,0,0,3.20041195,0,0,-5.81506866,0,0,0.99949336,0,-0.03182801,0,0,0.32478891,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94574699,29.99457751,19.99999763,3,0.06448381,0,0,-0.56259505,0,0,3.08051741,0,0,-6.17554473,0,0,0.99958981,0,-0.02863928,0,0,0.31285687,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96574699,29.99575873,19.99999763,3,0.05383966,0,0,-0.50224419,0,0,2.95334359,0,0,-6.54300556,0,0,0.99967295,0,-0.02557346,0,0,0.30013395,0,0,0,0,0,0,0,0,0,0,0,0,0
6.98574699,29.99673897,19.99999763,3,0.0443766,0,0,-0.44451077,0,0,2.81875028,0,0,-6.91750306,0,0,0.99974371,0,-0.02263858,0,0,0.28661067,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00574699,29.99754131,19.99999763,3,0.03604078,0,0,-0.38954459,0,0,2.67659622,0,0,-7.29908915,0,0,0.99980311,0,-0.01984274,0,0,0.27227755,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02574699,29.99818774,19.99999763,3,0.02877535,0,0,-0.33749828,0,0,2.52673911,0,0,-7.68781575,0,0,0.99985217,0,-0.01719412,0,0,0.25712502,0,0,0,0,0,0,0,0,0,0,0,0,0
7.04574699,29.99869906,19.99999763,3,0.02252035,0,0,-0.28852733,0,0,2.36903564,0,0,-8.0837348,0,0,0.99989193,0,-0.01470101,0,0,0.24114334,0,0,0,0,0,0,0,0,0,0,0,0,0
7.06574699,29.99909487,19.99999763,3,0.0172127,0,0,-0.24279012,0,0,2.20334142,0,0,-8.48689819,0,0,0.99992347,0,-0.01237178,0,0,0.22432251,0,0,0,0,0,0,0,0,0,0,0,0,0
7.08574699,29.99939345,19.99999763,3,0.01278611,0,0,-0.20044792,0,0,2.02951107,0,0,-8.89735787,0,0,0.99994783,0,-0.01021491,0,0,0.20665215,0,0,0,0,0,0,0,0,0,0,0,0,0
7.10574699,29.99961173,19.99999763,3,0.00917105,0,0,-0.1616649,0,0,1.84739812,0,0,-9.31516574,0,0,0.99996606,0,-0.00823896,0,0,0.18812147,0,0,0,0,0,0,0,0,0,0,0,0,0
7.12574699,29.99976521,19.99999763,3,0.00629467,0,0,-0.12660819,0,0,1.6568551,0,0,-9.74037373,0,0,0.99997918,0,-0.00645261,0,0,0.16871915,0,0,0,0,0,0,0,0,0,0,0,0,0
7.14574699,29.99986793,19.99999763,3,0.00408075,0,0,-0.09544788,0,0,1.45773349,0,0,-10.17303376,0,0,0.99998817,0,-0.00486465,0,0,0.14843331,0,0,0,0,0,0,0,0,0,0,0,0,0
7.16574699,29.99993233,19.99999763,3,0.00244963,0,0,-0.06835704,0,0,1.24988373,0,0,-10.61319775,0,0,0.99999393,0,-0.00348399,0,0,0.12725146,0,0,0,0,0,0,0,0,0,0,0,0,0
7.18574699,29.99996925,19.99999763,3,0.00131816,0,0,-0.04551173,0,0,1.03315521,0,0,-11.06091762,0,0,0.99999731,0,-0.00231964,0,0,0.10516047,0,0,0,0,0,0,0,0,0,0,0,0,0
7.20574699,29.99998781,19.99999763,3,0.00059966,0,0,-0.02709103,0,0,0.8073963,0,0,-11.51624529,0,0,0.99999905,0,-0.00138078,0,0,0.08214657,0,0,0,0,0,0,0,0,0,0,0,0,0
7.22574699,29.99999539,19.99999763,3,0.00020381,0,0,-0.01327709,0,0,0.57245433,0,0,-11.97923268,0,0,0.99999977,0,-0.00067671,0,0,0.05819536,0,0,0,0,0,0,0,0,0,0,0,0,0
7.24574699,29.99999749,19.99999763,3,3.663E-05,0,0,-0.0042551,0,0,0.32817558,0,0,-12.44993171,0,0,0.99999998,0,-0.00021688,0,0,0.03329189,0,0,0,0,0,0,0,0,0,0,0,0,0
7.26574699,29.99999772,19.99999763,3,4.1E-07,0,0,-0.00021335,0,0,0.07440531,0,0,-12.92839431,0,0,1,0,-1.087E-05,0,0,0.01686138,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27147156,29.99999773,19.99999763,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00084541,0,0,0,0,0,0,0,0,0,0,0,0,0
